2452230|30172|1675|215|1073048|6451|54|1|1|2821|8|557.28|16.71|573.99|79.44|0.00|217.33|258.36|81.59|96.15|
2451266|52730|583|307|1235142|2699|856|2|1|2823|1|15.31|1.37|16.68|46.38|36.38|4.89|9.58|0.84|84.13|
2451638||329|982|596274|5620||||2824||37.44||||70.08|||19.18|90.53|
2451086|48438|1546|545|1498334|4493|899|2|1|2825|8|145.12|2.90|148.02|3.14|117.12|120.44|16.28|8.40|123.16|
2451253|45110|271|9|1684793|6110|827|2|1|2826|39|588.12|5.88|594.00|96.75|432.51|441.09|29.40|117.63|535.14|
2451187|33731|259|665|1626293|321|902|2|1|2826|9|264.96|0.00|264.96|72.33|79.83|204.01|59.73|1.22|152.16|
2452270|50261|505|369|893768|5472|929|1|1|2827|1|3.64|0.32|3.96|91.31|1.82|0.03|1.44|2.17|93.45|
2452385|59926|517|369|1637545|34|570|2|1|2827|57|2173.98|21.73|2195.71|50.90|2741.13|1369.60|426.32|378.06|2813.76|
2452234|59310|1979|45|1772025|664|503|1|1|2828|28|357.84|17.89|375.73|74.35|715.68|157.44|86.17|114.23|807.92|
2452297|47617|1105|45|1778502|1600|898|1|1|2828|15|114.00|6.84|120.84|89.87|37.95|64.98|34.31|14.71|134.66|
2451602|50873|512|323|1230068|5166|111|2|1|2831|1|1.47|0.00|1.47|37.06|1.35|1.16|0.29|0.02|38.41|
2451621|44071|1976|704|1054719|5500|681|2|1|2831|12|40.08|3.60|43.68|25.97|40.08|34.86|5.11|0.11|69.65|
2452343|32170|1281|879|341746|3631|516|1|1|2832|26|554.06|22.16|576.22|35.83|28.86|459.86|20.72|73.48|86.85|
2452349|44015|109|879|878905|6425|545|1|1|2832|13|377.91|11.33|389.24|87.15|585.91|15.11|126.98|235.82|684.39|
2450857|50782|1567|869|182410|1185|807|1|1|2833|13|225.81|6.77|232.58|52.27|24.18|81.29|121.39|23.13|83.22|
2452272|56242|103|848|805612|1960|908|2|1|2834|6|415.14|37.36|452.50|81.75|158.70|120.39|168.00|126.75|277.81|
2452341|49987|383|99|1361013|2927|41|1|1|2835|17|476.51|0.00|476.51|27.68|65.62|466.97|9.15|0.39|93.30|
2451309|30053|1516|545|828409|1199|989|1|1|2836|5|47.30|3.31|50.61|19.73|10.75|1.89|26.79|18.62|33.79|
2452524|58353|306|534|301459|734|209|2|1|2838|81|4527.90|226.39|4754.29|49.17|842.40|3577.04|389.85|561.01|1117.96|
2452560|55777|1452|534|1376072|2484|543|2|1|2838|8|675.84|27.03|702.87|45.50|369.76|587.98|20.20|67.66|442.29|
2452622|47837|552|534|583471|378|932|2|1|2838|59|3996.07|319.68|4315.75|79.66|429.52|2797.24|1102.92|95.91|828.86|
2452666|30530|1326|534|1422193|3698|650|2|1|2838|9|384.84|19.24|404.08|60.35|124.47|246.29|123.30|15.25|204.06|
2452239|35858|49|394|1305174|1182|590|2|1|2840|40|5552.40|222.09|5774.49|48.58|2271.20|0.00|3164.86|2387.54|2541.87|
2452248|33503|453|394|1876296|2959|575|2|1|2840|15|1274.10|12.74|1286.84|5.14|235.95|50.96|807.27|415.87|253.83|
2451926|30991|1319|133|1083195|3994|193|1|1|2841|2|48.90|0.48|49.38|56.77|18.26|29.34|0.78|18.78|75.51|
2451937|45107|439|133|1214447|4501|155|1|1|2841|6|623.64|37.41|661.05|95.67|202.86|424.07|77.83|121.74|335.94|
2451951|37870|482|878|1597357|4836|562|1|1|2841|11|864.82|8.64|873.46|62.03|847.44|847.52|5.70|11.60|918.11|
2452006|48969|1640|620|318253|2874|295|1|1|2842|5|579.65|23.18|602.83|1.33|147.05|266.63|65.73|247.29|171.56|
2452620|43714|411|460|1560064|3131|998|1|1|2843|1|1.77|0.10|1.87|61.37|4.72|1.34|0.12|0.31|66.19|
2452616|38198|33|460|875995|6091|987|1|1|2843|17|741.71|66.75|808.46|11.57|219.64|667.53|48.21|25.97|297.96|
2451249|29198|1324|902|262318|7095|472|2|1|2844|14|189.42|11.36|200.78|53.91|175.84|35.98|32.22|121.22|241.11|
2451107|33369|1813|902|1283671|278|285|2|1|2844|52|43.68|1.31|44.99|61.03|27.04|37.12|1.96|4.60|89.38|
2452167|42135|943|647|439215|4694|326|1|1|2845|15|479.85|0.00|479.85|28.41|383.85|134.35|69.10|276.40|412.26|
2451176|59477|160|978|1372445|1479|760|2|1|2846|12|765.96|38.29|804.25|90.46|376.68|183.83|506.45|75.68|505.43|
2452481|42214|354|140|1885956|3314|625|2|1|2847|41|1218.52|97.48|1316.00|79.36|439.93|170.59|261.98|785.95|616.77|
2451960|56696|391|841|1274819|2190|561|1|1|2848|14|353.22|7.06|360.28|71.82|155.82|339.09|8.47|5.66|234.70|
2452426|56386|285|772|233275|1292|662|1|1|2849|56|1998.64|79.94|2078.58|55.03|719.04|1878.72|52.76|67.16|854.01|
2452544|47692|1302|710|1809915|5520|572|1|1|2850|1|2.52|0.07|2.59|38.25|7.57|1.86|0.32|0.34|45.89|
2452563|57759|1002||1176308|||1||2852|3|||20.43||0.81||0.00|||
2451208|57096|1873|959|154231|6307|183|1|1|2853|26|302.38|18.14|320.52|5.90|315.38|299.35|1.51|1.52|339.42|
2452519|30307|1263|116|1692301|3454|7|2|1|2854|13|106.86|5.34|112.20|33.29|55.90|98.31|5.21|3.34|94.53|
2452221|57946|541|302|1813030|2067|704|1|1|2856|52|1657.76|0.00|1657.76|89.38|304.72|1574.87|29.01|53.88|394.10|
2452229|44511|169|103|351957|5832|60|1||2857|||49.28|||||68.01|385.39||
2452217|39399|1365|373|1425838|1653|821|1|1|2858|26|784.68|39.23|823.91|71.10|728.52|533.58|165.72|85.38|838.85|
2452224|38377|943|373|403663|6323|230|2|1|2858|1|5.92|0.29|6.21|73.19|22.70|1.65|1.02|3.25|96.18|
2452269|51137|1249|373|363035|6440|692|2|1|2858|82|12.30|0.36|12.66|14.24|145.14|4.67|2.13|5.50|159.74|
2452412|49159|1059|130|1669304|3018|532|1|1|2859|45|3054.15|122.16|3176.31|94.82|678.60|2290.61|122.16|641.38|895.58|
2452234|48575|227|343|558667|721|775|1|1|2861|60|600.60|12.01|612.61|65.51|459.60|36.03|327.45|237.12|537.12|
2451478|32626|1747|839|760651|6594|337|1|1|2863|13|532.22|26.61|558.83|79.61|166.27|250.14|135.39|146.69|272.49|
2451505|30010|1717|521|1206441|6514|787|1|1|2863|69|2462.61|172.38|2634.99|69.77|1704.99|1551.44|810.94|100.23|1947.14|
2452355|44199|1207|727|1644101|3075|402|2|1|2866|13|964.21|86.77|1050.98|17.68|141.70|327.83|318.19|318.19|246.15|
2452204|56521|1009|727|26612|2416|173|1|1|2866|9|323.73|6.47|330.20|44.00|120.78|165.10|1.58|157.05|171.25|
2452654|32735|1320|357|141135|673|411|2|1|2867|16|0.00|0.00|0.00|78.73|416.32|0.00|0.00|0.00|495.05|
2452555|33432|1581|357|1381268|1225|935|2|1|2867|30|3341.70|200.50|3542.20|49.41|1611.90|2138.68|348.87|854.15|1861.81|
2452198|37116|1289|943|1701409|5675|941|2|1|2869|1|36.52|1.82|38.34|45.06|40.82|30.31|1.24|4.97|87.70|
2452041|50668|511|734|296082|1988|447|2|1|2870|4|86.36|2.59|88.95|13.84|54.44|75.13|0.56|10.67|70.87|
2452042|32673|1601|278|1854993|2061|529|2|1|2870|29|1234.53|86.41|1320.94|27.78|983.10|493.81|614.79|125.93|1097.29|
2452195|38310|1213|181|1704840|1448|209|1|1|2871|1|72.55|5.80|78.35|17.38|22.19|21.03|29.36|22.16|45.37|
2452292|34491|1525|181|1672102|5366|230|2|1|2871|30|445.20|13.35|458.55|1.44|735.60|124.65|298.11|22.44|750.39|
2451395|45187|14|382|698690|2729|768|2|1|2872|15|148.65|7.43|156.08|32.02|82.50|108.51|13.24|26.90|121.95|
2451346|46863|770|382|1025781|6227|473|1|1|2872|14|1746.08|139.68|1885.76|4.37|92.82|855.57|204.81|685.70|236.87|
2451297|58164|715|382|1682863|2853|290|2|1|2872|58|3317.02|199.02|3516.04|4.06|2993.38|1525.82|1253.84|537.36|3196.46|
2451150|42912|1682|231|1521681|539|197|1|1|2873|18|1284.66|0.00|1284.66|93.93|0.00|680.86|156.98|446.82|93.93|
|29063|1200|610|||484||1|2874||4599.63||5013.59|22.43|2237.76|2805.77|753.42|||
2452793|52144|1555|610|817522|3536|503|1|1|2874|17|657.22|59.14|716.36|34.61|511.19|151.16|75.90|430.16|604.94|
2452710|36668|690|610|1249820|1258|96|2|1|2874|5|113.90|4.55|118.45|91.68|77.45|7.97|65.67|40.26|173.68|
2451937|48934|1351|345|1577249|2466|236|1|1|2875|27|535.14|5.35|540.49|14.61|0.00|219.40|265.22|50.52|19.96|
2451291|37265|1021|148|1319087|4934|934|2|1|2879|29|1165.51|93.24|1258.75|37.60|776.91|163.17|972.26|30.08|907.75|
2452680|37353|91|4|1297735|2419|350|1|1|2880|12|853.20|17.06|870.26|22.19|296.28|614.30|215.01|23.89|335.53|
2452291|29668|1933|892|1695099|2370|841|2|1|2881|12|8.16|0.40|8.56|18.86|103.32|0.48|6.37|1.31|122.58|
|53420|1693||||184|2|1|2882|26|237.12||239.49|4.06|566.54|||13.05||
2451093|51220|122|998|959465|907|502|2|1|2884|1|90.68|4.53|95.21|99.81|43.41|20.85|6.28|63.55|147.75|
2451204|40293|1918|998|1686394|5199|251|1|1|2884|5|138.95|0.00|138.95|59.31|244.85|34.73|57.32|46.90|304.16|
2451093|38415|1178|998|1040552|1632|359|2|1|2884|63|809.55|56.66|866.21|2.42|440.37|202.38|285.36|321.81|499.45|
2451261|36069|1682|998|1045260|2187|114|1|1|2884|18|197.82|17.80|215.62|68.04|82.98|162.21|13.53|22.08|168.82|
2452273|58177|1525|506|100986|5343|653|2|1|2885|3|69.63|1.39|71.02|28.33|23.19|0.00|50.13|19.50|52.91|
2451231||92||316759|1904|449|||2887|||211.59|2562.65||102.22|235.10|402.03|||
2451087|55472|610|634|890440||238|1|1|2888|13|819.26||892.99|42.93|466.05|778.29|2.86|38.11||
2451041|42864|1933|634|18709|1790|918|2|1|2888|27|569.70|51.27|620.97|84.31|608.85|296.24|24.61|248.85|744.43|
2451319|47782|598|95|98995|1043|691|1|1|2890|9|0.00|0.00|0.00|29.83|98.28|0.00|0.00|0.00|128.11|
|55152|241||||985|2|1|2890|74|124.32|7.45||20.11||||33.43|111.92|
2451640|47122|181|992|1180908|769|830|1|1|2891|1|4.64|0.13|4.77|56.80|21.11|0.64|0.80|3.20|78.04|
2451514|44212|1351|992|1689165|3267|169|2|1|2891|1|16.27|0.65|16.92|47.77|0.85|14.31|0.47|1.49|49.27|
2452643|44070|1782|448|1032826|656|933|1|1|2893|10|50.10|1.00|51.10|48.17|44.70|39.57|6.10|4.43|93.87|
2452673|52035|979|448|1844911|1246|781|2|1|2893|28|1651.72|99.10|1750.82|84.07|840.28|1635.20|3.46|13.06|1023.45|
2451188|43435|835|349|166422|2495|568|1|1|2894|30|2077.80|41.55|2119.35|52.11|183.90|1392.12|383.98|301.70|277.56|
2451201|59901|1376|788|682206|824|242|2|1|2894|37|332.63|16.63|349.26|35.56|201.65|119.74|151.15|61.74|253.84|
2451842|60367|199|192|1034813|34|55|2|1|2895|66|1422.96|0.00|1422.96|46.11|1201.86|412.65|858.76|151.55|1247.97|
2451933|49631|452|192|1541817|5952|534|1|1|2895|14|273.98|0.00|273.98|96.61|186.76|273.98|0.00|0.00|283.37|
2452131|53790|1295|988|1554900|6348|396|2|1|2897|21|1035.30|41.41|1076.71|99.40|94.08|828.24|132.51|74.55|234.89|
2451560|44725|661|827|1080189|6151|713|1|1|2898|38|22.04|0.44|22.48|54.78|424.08|1.10|18.63|2.31|479.30|
2452432|31782|395|243|1478017|4709|354|2|1|2900|50|6032.50|120.65|6153.15|13.88|2070.50|0.00|4826.00|1206.50|2205.03|
2452292|29857|261|875|513375|520|618|2|1|2901|64|3212.16|160.60|3372.76|76.63|951.68|2987.30|161.89|62.97|1188.91|
2452344|29807|543|875|1803488|4789|490|2|1|2901|4|61.60|4.92|66.52|98.12|25.92|52.36|1.20|8.04|128.96|
2452283|49863|1483|678|839474|6691|108|2|1|2902|26|263.12|23.68|286.80|31.35|275.08|97.35|130.95|34.82|330.11|
2452181|41811|1643|678|1064638|6320|602|2|1|2902|32|1304.96|78.29|1383.25|87.35|460.48|626.38|413.93|264.65|626.12|
2452177|59783|1373|678|667584|2094|357|1|1|2902|35|754.25|45.25|799.50|33.84|821.10|98.05|301.85|354.35|900.19|
2451284|33064|1177|892|455725|5358|391|2|1|2903|71|134.19|0.00|134.19|37.00|224.36|1.34|38.52|94.33|261.36|
2451314|39105|1706|467|1104186|6658|730|2|1|2903|4|406.04|16.24|422.28|12.43|59.20|36.54|280.82|88.68|87.87|
2451239|40559|523|298|1509517|1367|370|1|1|2903|14|295.68|2.95|298.63|35.01|73.92|189.23|37.25|69.20|111.88|
2451038|37611|74||696024|1848||1||2906|17||||30.84|54.23|129.82||43.41||
2451991|36304|443|277|667169|597|778|2|1|2907|26|638.82|31.94|670.76|75.51|52.00|511.05|118.82|8.95|159.45|
2452000|49115|1289|277|1215777|6914|804|1|1|2907|4|101.64|0.00|101.64|17.08|87.52|22.36|30.12|49.16|104.60|
2451688|58242|1573|564|1226361|3111|308|1|1|2908|22|688.60|61.97|750.57|52.65|0.00|482.02|18.59|187.99|114.62|
2451630||1613|630||||||2908||975.06|0.00||14.94|457.92||||472.86|
||652|||5913||2|1|2909|1||0.24||95.47|||||101.66|
2452609|42003|1363|802|332266|2903|740|2|1|2911|22|189.64|17.06|206.70|31.84|82.94|123.26|46.46|19.92|131.84|
2452524|42490|783|239|375840|5641|995|2|1|2911|27|615.60|0.00|615.60|93.10|1654.83|430.92|116.34|68.34|1747.93|
2451077|57629|650|370|1276269|945|821|2|1|2912|39|728.13|36.40|764.53|73.86|503.88|495.12|186.40|46.61|614.14|
2451005|58747|1828|917|1172997|6124|204|1|1|2912|9|17.28|0.69|17.97|11.43|8.01|3.11|2.69|11.48|20.13|
2452389|55494|1437|564|134965|5664|116|1|1|2913|36|192.96|3.85|196.81|57.43|64.08|73.32|53.83|65.81|125.36|
2452405|39919|739|564|885849|1902|355|2|1|2913|68|1898.56|75.94|1974.50|23.84|960.16|683.48|182.26|1032.82|1059.94|
2452299|53700|631|329|619461|647|186|1|1|2914|48|356.64|0.00|356.64|17.34|223.68|320.97|27.82|7.85|241.02|
2451589|55428|1693|347|882656|6782|355|2|1|2915|5|403.45|8.06|411.51|1.51|308.50|153.31|132.57|117.57|318.07|
2452056|49545|163|572|73150|3728|353|1|1|2917|16|2220.96|133.25|2354.21|60.11|1110.40|0.00|2154.33|66.63|1303.76|
2452019|41892|745|205|1061378|6632|686|2|1|2917|80|470.40|0.00|470.40|73.05|108.00|183.45|114.78|172.17|181.05|
2452009|40088|1109|205|705997|3662|127|2|1|2917|9|283.32|2.83|286.15|88.99|97.56|96.32|100.98|86.02|189.38|
2451664|54399|1538|638|1449746|1654|409|1|1|2918|61|429.44|21.47|450.91|53.98|1160.22|416.55|5.80|7.09|1235.67|
2451670|31422|1130|138|1780068|3407|393|1|1|2919|17|79.73|3.18|82.91|22.73|16.49|63.78|6.85|9.10|42.40|
2451623|38977|682|949|747571|395|419|2|1|2920|56|271.04|24.39|295.43|26.33|2125.20|105.70|33.06|132.28|2175.92|
2451713|59808|1604|949|1885241|3492|296|1|1|2920|45|1635.30|32.70|1668.00|83.32|467.10|1406.35|66.39|162.56|583.12|
2451679|38127|1099|572|1616797|6202|960|2|1|2921|18|113.94|10.25|124.19|7.91|37.08|102.54|9.34|2.06|55.24|
2451671|43862|1220|572|607677|1542|7|2|1|2921|19|88.92|0.00|88.92|34.63|495.71|88.03|0.66|0.23|530.34|
2451214|35028|973|531|1330483|6490|650|2|1|2922|45|2496.15|199.69|2695.84|47.75|754.65|2496.15|0.00|0.00|1002.09|
2451055|35483|610|||3440||1|1|2922|||||||2876.05|||692.83|
2451574|44690|55|768|161581|1270|606|1|1|2923|56|5406.80|270.34|5677.14|82.02|3707.76|2162.72|1881.56|1362.52|4060.12|
2451686|37711|787|768|1667739|5823|507|1|1|2923|10|1135.60|68.13|1203.73|95.11|516.10|215.76|616.29|303.55|679.34|
2452685|59139|48|196|538353|3784|615|1|1|2924|21|2851.38|199.59|3050.97|75.76|1315.86|741.35|1540.32|569.71|1591.21|
2452743|36756|1813|196|1128537|664|638|1|1|2924|1|1.58|0.14|1.72|23.26|9.50|0.60|0.25|0.73|32.90|
2451885||1915|88|1483467|6144|268||1|2925|2||10.86|146.72||31.64||17.33|61.47|71.39|
2452235|54536|327|924|750701|4078|55|2|1|2926|4|250.76|20.06|270.82|75.59|15.32|205.62|10.83|34.31|110.97|
2452309|49629|1227|9|1581612|6368|771|2|1|2928|41|30.75|0.30|31.05|68.02|286.18|22.75|6.96|1.04|354.50|
2451656|29145|1537|105|315032|2768|657|2|1|2930|9|86.67|6.06|92.73|21.17|14.58|8.66|0.78|77.23|41.81|
2451604|60883|1382|105|374696|4533|523|2|1|2930|43|387.43|34.86|422.29|24.83|516.86|387.43|0.00|0.00|576.55|
2451961|50149|515||632490|5637|184|1|1|2931|20|93.20||96.92||229.60|49.39||||
2452755|57647|85|468|238322|1066|410|2|1|2932|2|17.76|0.71|18.47|0.61|80.92|13.32|0.79|3.65|82.24|
||1290||1266732||135||1|2932|1||1.32|||40.53|0.44||24.90||
2452791|41699|630|468|1738954|1010|66|2|1|2932|5|455.50|40.99|496.49|45.72|188.95|145.76|244.69|65.05|275.66|
2452658|51110|1395|468|970602|6453|857|2|1|2932|7|527.59|5.27|532.86|15.45|110.39|0.00|453.72|73.87|131.11|
2451554|48929|1214|656|235822|3452|82|2|1|2934|65|8433.75|674.70|9108.45|33.14|833.95|7843.38|283.37|307.00|1541.79|
2451956|34727|1463|756|1777268|4747|426|1|1|2935|39|230.88|16.16|247.04|73.58|138.45|226.26|4.29|0.33|228.19|
||1550||||400|2|1|2935||128.10|5.12|133.22|93.75||25.62||46.12||
2452128|43061|1443|750|1826498|1846|441|1|1|2936|9|244.80|4.89|249.69|85.92|281.97|200.73|11.01|33.06|372.78|
2452085|44813|1531|803|1346702|1502|502|2|1|2936|56|5528.32|331.69|5860.01|10.97|949.20|939.81|1422.43|3166.08|1291.86|
2451679|28824|1262|773|55856|4841|273|2|1|2938|19|1745.15|139.61|1884.76|92.11|815.67|383.93|1088.97|272.25|1047.39|
2452622|54144|180|78|1818898|3165|785|1|1|2940|9|173.34|12.13|185.47|68.41|94.77|60.66|73.24|39.44|175.31|
2452095|57272|839|480|1294810|1697||2|1|2941||2.17|0.13|2.30|88.22||1.30||0.14|90.01|
2451538|29615|1228|546|904710|2459|408|2|1|2942|11|165.22|6.60|171.82|53.42|165.22|148.69|4.29|12.24|225.24|
2451228|30191|1381|176|1564436|7096|356|1|1|2943|20|521.60|15.64|537.24|2.26|213.40|166.91|159.61|195.08|231.30|
2451130|51008|536|872|675334|7174|61|2|1|2943|8|522.08|20.88|542.96|90.10|254.64|464.65|53.98|3.45|365.62|
2451059|51641|292|872|1283912|2621|83|2|1|2943|69|3343.74|0.00|3343.74|51.54|2388.09|1939.36|828.58|575.80|2439.63|
2452575|58859|1083|527|1719637|306|175|2|1|2944|3|113.04|9.04|122.08|23.21|52.17|90.43|20.34|2.27|84.42|
2452686|43925|1635|527|463700|1965|30|1|1|2944|14|765.24|45.91|811.15|55.33|202.58|405.57|104.30|255.37|303.82|
2451806|49536|1562|117|1684719|5360|1|2|1|2945|2|147.00|0.00|147.00|18.96|85.00|89.67|37.26|20.07|103.96|
2451341|47148|979|669|1106453|5404|555|2|1|2947|25|17.25|1.03|18.28|81.63|434.50|5.69|9.01|2.55|517.16|
2452319|44000|611|423|676486|6796|753|1|1|2948|36|0.00|0.00|0.00|18.95|1082.16|0.00|0.00|0.00|1101.11|
2452603|35716|480|370|1146830|4826|222|1|1|2951|38|2462.40|0.00|2462.40|19.61|846.26|123.12|1146.24|1193.04|865.87|
2451541|52371|1754|287|274603|1808|366|1|1|2954|39|2330.25|139.81|2470.06|8.43|25.74|1071.91|717.25|541.09|173.98|
2451257|32434|658|721|17940|759|178|2|1|2956|39|131.43|0.00|131.43|70.77|190.32|36.80|37.85|56.78|261.09|
2451270|29267|334|373|1323514|3904|94|1|1|2956|1|1.93|0.11|2.04|15.17|1.44|1.58|0.29|0.06|16.72|
2452405|42734|823|413|722802|2238|827|1|1|2958|74|3332.22|266.57|3598.79|49.51|504.68|2065.97|1088.97|177.28|820.76|
2452332|37051|895|975|996953|467|628|1|1|2958|32|293.12|2.93|296.05|48.38|210.88|216.90|38.11|38.11|262.19|
||1139|||1583|||1|2958|||||59.60|1533.60|||215.27||
2451475|33364|925|34|1452684|6734|384|2|1|2959|7|21.77|0.87|22.64|54.40|12.46|5.66|3.06|13.05|67.73|
2451980|32460|1741|739|765389|5486|536|1|1|2961|40|733.20|51.32|784.52|65.37|748.80|227.29|318.72|187.19|865.49|
2451917||1517|728|1331848|||||2962||||30.29||16.97|||4.08|67.69|
2451877|47963|83|728|1430444|3855|713|1|1|2962|1|48.67|3.89|52.56|94.00|35.24|2.43|32.83|13.41|133.13|
2450937|46434|625|687|1288090|3766|242|2|1|2963|1|32.19|0.32|32.51|59.92|21.46|12.23|14.97|4.99|81.70|
2452563|33237|1548|570|828680|6966|299|1|1|2964|2|232.48|13.94|246.42|16.64|15.84|86.01|42.47|104.00|46.42|
2452007|51797|673|71|1792876|2011|99|2|1|2965|53|1838.57|0.00|1838.57|53.57|505.62|1562.78|182.02|93.77|559.19|
2452004|58226|1483|71|266042|6495|301|2|1|2965|50|4256.00|85.12|4341.12|75.79|283.50|2511.04|645.63|1099.33|444.41|
2451892|54936|1643|71|1654196|2910|824|2|1|2965|35|3014.55|180.87|3195.42|67.03|32.55|1266.11|926.67|821.77|280.45|
2452007|36324|638|949|1539844|2047|203|1|1|2967|9|1159.02|0.00|1159.02|65.97|368.73|892.44|205.26|61.32|434.70|
2451648||1753||||||1|2968|14|207.90|18.71|226.61|22.50||103.95|68.60|35.35||
2451603|28812|1024|21|200711|2334|204|1|1|2969|10|532.20|0.00|532.20|7.41|11.50|276.74|163.49|91.97|18.91|
2451611|42837|1910|21|754951|4485|972|2|1|2969|23|0.00|0.00|0.00|43.50|254.15|0.00|0.00|0.00|297.65|
2451636|31274|566|737|842314|5935|156|2|1|2970|8|798.32|47.89|846.21|31.26|340.24|279.41|119.34|399.57|419.39|
2451856|29089|902|998|1153348|1953|358|1|1|2971|8|119.76|1.19|120.95|42.80|133.60|32.33|30.60|56.83|177.59|
2452104|45846|1083|566|748501|3589|924|1|1|2973|27|1589.22|95.35|1684.57|79.68|306.18|1064.77|94.40|430.05|481.21|
2452106|58245|1635|638|251653|341|429|1|1|2973|23|21.62|1.51|23.13|85.66|80.04|3.67|1.25|16.70|167.21|
2452398|34805|1927|580|757654|2154|454|2|1|2976|34|252.96|5.05|258.01|6.05|1068.96|86.00|63.44|103.52|1080.06|
2452397|29480|871|580|605102|3935|815|2|1|2976|44|2309.56|92.38|2401.94|33.71|1319.56|1547.40|144.81|617.35|1445.65|
2452672|46149|1830|933|193203|4273|343|2|1|2977|25|2079.00|41.58|2120.58|25.77|1291.50|582.12|1092.72|404.16|1358.85|
||1749|||2016|358|1|1|2977|10||35.31||79.12||||388.48|344.43|
2451830|49267|227|842|1186077|5753|876|1|1|2980|2|257.16|2.57|259.73|60.93|58.16|228.87|26.87|1.42|121.66|
2451786|46532|1247|842|1587065|4707|596|2|1|2980|8|23.44|0.46|23.90|69.73|70.32|6.56|10.46|6.42|140.51|
2452272|48260|883|774|1508071|5765|506|2|1|2983|11|56.43|0.00|56.43|46.49|51.81|10.15|26.84|19.44|98.30|
2452279|52653|1151|241|1787523|1784|198|1|1|2985|1|64.49|0.64|65.13|16.65|3.32|50.94|13.00|0.55|20.61|
2451572|31422|1454|182|1019234|5286|338|2|1|2986|27|4591.35|45.91|4637.26|88.73|562.14|1423.31|855.37|2312.67|696.78|
2451568|56626|1450|107|1612363|5643|923|1|1|2986|1|22.76|1.13|23.89|17.68|0.88|12.51|5.94|4.31|19.69|
2451584|51942|661|834|876198|6736|274|1|1|2987|35|236.25|7.08|243.33|85.96|307.30|219.71|11.57|4.97|400.34|
2451695|42445|1069|834|753939|3088|237|2|1|2987|10|103.20|2.06|105.26|83.84|41.90|100.10|1.30|1.80|127.80|
2451619|45129|1822|751|972121|3327|86|1|1|2988|17|1643.73|147.93|1791.66|65.45|440.30|1265.67|113.41|264.65|653.68|
2451884|52699|223|165|534949|4086|23|2|1|2990|3|262.74|5.25|267.99|31.22|141.81|168.15|54.86|39.73|178.28|
2451644||1375|437|967287||940|1|1|2991|18|497.34||522.20|88.61|||4.52|||
2451662|32463|812|888|40919|2103|934|1|1|2992|39|148.98|8.93|157.91|43.93|67.08|110.24|21.69|17.05|119.94|
2452316|54432|1069|564|1672718|6672|226|2|1|2993|71|3187.19|191.23|3378.42|44.24|1405.80|509.95|2436.28|240.96|1641.27|
2452261|38133|987|792|1790765|2826|287|2|1|2993|5|15.90|1.11|17.01|93.86|47.70|12.56|2.67|0.67|142.67|
2452148|46758|1349|505|1157428|2951|274|2|1|2994|27|1316.25|0.00|1316.25|27.62|66.96|1316.25|0.00|0.00|94.58|
2451960|37170|776|250|623371|1624|877|2|1|2995|29|1574.12|31.48|1605.60|20.87|454.72|1180.59|303.01|90.52|507.07|
2452061|34414|224|250|1901804|3503|602|1|1|2995|1|39.01|1.95|40.96|74.32|17.33|37.05|1.74|0.22|93.60|
2451636|55016|439|805|259811|3966|674|1|1|2996|38|439.28|8.78|448.06|78.44|234.08|65.89|93.34|280.05|321.30|
2452714|45303|1839|338|1381634|2862|290|1|1|2998|19|0.00|0.00|0.00|51.98|36.48|0.00|0.00|0.00|88.46|
2451331|32932|560|941|1303066|5648|477|1|1|2999|20|836.40|75.27|911.67|45.37|45.20|644.02|69.25|123.13|165.84|
2451259|53213|1034|941|1371546|4994|795|1|1|2999|2|1.52|0.01|1.53|97.56|9.18|1.06|0.32|0.14|106.75|
2450855|44577|529|396|1309555|2228|54|1|1|3000|6|242.82|16.99|259.81|80.66|84.66|203.96|6.99|31.87|182.31|
2451689|50778|1934|404|820395|6485|22|2|1|3001|34|2211.70|176.93|2388.63|13.21|0.00|420.22|1648.16|143.32|190.14|
2451779|49632|1139|474|1628723|3110|897|1|1|3002|5|122.05|10.98|133.03|51.47|27.35|117.16|0.39|4.50|89.80|
2451780|29242|1097|474|1051569|6568|167|1|1|3002|20|442.80|35.42|478.22|28.92|730.60|79.70|352.20|10.90|794.94|
2451200|32177|469|181|1612332|2087|595|1|1|3003|33|2842.95|28.42|2871.37|10.49|396.66|1734.19|44.35|1064.41|435.57|
2452594|36358|912|512|1332862|5683|657|2|1|3005|52|3032.12|0.00|3032.12|47.12|1212.64|1758.62|369.31|904.19|1259.76|
2451395|37913|158|269|1868503|2504|105|2|1|3006|12|661.08|59.49|720.57|2.73|344.88|310.70|304.83|45.55|407.10|
2451359|53176|1516|269|1352803|5758|160|2|1|3006|33|21.45|0.21|21.66|31.27|132.99|0.42|1.47|19.56|164.47|
2451827|32795|1561|889|724037|2534|431|2|1|3008|39|76.44|0.00|76.44|85.36|68.64|22.16|31.48|22.80|154.00|
2451818|35831|1781|198|1142614|1477|340|1|1|3008|64|2602.24|182.15|2784.39|87.99|206.08|52.04|714.05|1836.15|476.22|
2450998|33280|566|378|1289680|3735|437|1|1|3009|5|161.00|0.00|161.00|46.07|57.20|141.68|4.25|15.07|103.27|
2451885|49956|1699|893|833908|3676|844|1|1|3010|22|257.62|0.00|257.62|92.72|91.96|43.79|207.41|6.42|184.68|
