2451274|59572|493|985|527286|2434|182|71|397565|5138|111|2|986|4|1|1|1210|57|5559.78|222.39|5782.17|18.90|2849.43|3002.28|690.52|1866.98|3090.72|
2451319|47274|799|985|527286|2434|182|783|478615|1779|790|2|182|3|1|1|1210|4|496.84|14.90|511.74|27.84|133.96|298.10|141.10|57.64|176.70|
2451270|60911|805|138|493433|2081|576|140|510384|830|676|2|1049|7|1|1|1211|28|1082.76|64.96|1147.72|32.18|183.68|887.86|107.19|87.71|280.82|
2451180|9398|652|138|493433|2081|576|438|1577329|1348|814|2|145|18|1|1|1211|12|57.12|4.56|61.68|64.48|0.00|44.55|5.53|7.04|69.04|
2451274|25802|100|138|493433|2081|576|44|1217573|1701|876|2|120|14|1|1|1211|48|4854.72|436.92|5291.64|72.62|2157.60|2767.19|292.25|1795.28|2667.14|
2451208|67268|1213|959|436229|4652|875|242|1754727|3410|446|2|130|8|1|1|1214|74|96.94|0.96|97.90|76.65|535.76|77.55|11.44|7.95|613.37|
2451194|74554|1027|48|1014828|161|941|960|116620|3151|929|2|112|3|1|1|1215|24|1438.56|14.38|1452.94|31.56|561.84|848.75|406.96|182.85|607.78|
2451209|58691|944|831|1241586|6294|802|831|1241586|4094|802|2|1017|9|1|1|1216|20|2102.80|63.08|2165.88|59.48|402.00|1135.51|38.69|928.60|524.56|
2451241|68676|44|409|716056|1703|350|137|1510424|2230|189|1|153|13|1|1|1217|9|781.11|70.29|851.40|80.99|691.02|335.87|151.38|293.86|842.30|
2451231|26570|896|409|716056|1703|350|521|1340860|957|101|1|201|19|1|1|1217|43|279.50|22.36|301.86|57.89|1071.56|231.98|47.52|0.00|1151.81|
2451307|37072|1579|16|764596|5176|203|109|1196669|6611|400|2|216|20|1|1|1218|60|6661.20|599.50|7260.70|8.22|1687.20|3263.98|203.83|3193.39|2294.92|
2451152|70345|1660|388|657479|4217|108|269|1410072|1271|223|2|336|6|1|1|1220|15|1759.05|87.95|1847.00|30.76|511.65|17.59|261.21|1480.25|630.36|
2451226|79100|1786|388|657479|4217|108|756|575101|3981|861|2|195|14|1|1|1220|5|20.40|1.83|22.23|82.97|163.55|6.93|6.60|6.87|248.35|
2451298|51151|571|246|513084|2969|7|304|440098|1977|456|1|199|20|1|1|1224|21|1842.75|147.42|1990.17|92.09|1140.72|350.12|1223.95|268.68|1380.23|
2451279|73743|106|430|963774|7165|356|79|404015|5986|710|2|1029|2|1|1|1225|30|1231.20|12.31|1243.51|48.12|183.30|701.78|232.94|296.48|243.73|
2451267|71600|751|430|963774|7165|356|685|645498|1376|901|2|428|2|1|1|1225|23|5891.68|58.91|5950.59|73.07|1761.34|4831.17|540.86|519.65|1893.32|
2451340|63448|586|719|718228|4490|752|719|718228|5750|752|1|992|15|1|1|1226|2|239.62|4.79|244.41|67.61|157.24|112.62|34.29|92.71|229.64|
2451303|61008|1418|437|356393|1349|105|765|1873924|1885|846|1|988|9|1|1|1228|34|1006.40|30.19|1036.59|46.69|265.54|452.88|481.56|71.96|342.42|
2451308|44714|1657|283|1867374|4112|250|882|716296|3151|253|1|144|5|1|1|1229|72|8084.88|161.69|8246.57|60.61|8444.16|5416.86|1414.05|1253.97|8666.46|
2451299|38583|542|283|1867374|4112|250|771|608807|1714|221|1|367|16|1|1|1229|91|9432.15|188.64|9620.79|74.53|4999.54|1226.17|6893.02|1312.96|5262.71|
2451172|30169|1732|161|921780|2799|665|272|681209|3476|496|2|194|3|1|1|1230|9|1286.28|51.45|1337.73|91.76|643.14|1093.33|123.48|69.47|786.35|
2451248|60721|529|161|921780|2799|665|161|921780|992|665|2|369|2|1|1|1230|67|5037.73|403.01|5440.74|99.56|5037.73|3476.03|905.78|655.92|5540.30|
2451190|35810|1088|196|1409023|6603|630|196|1409023|5968|630|1|408|20|1|1|1231|23|1167.48|105.07|1272.55|86.01|259.44|186.79|902.23|78.46|450.52|
2451251|27740|1021|196|1409023|6603|630|864|1562388|3314|840|1|157|18|1|1|1231|41|150.88|10.56|161.44|50.91|70.11|104.10|9.35|37.43|131.58|
2451303|48011|424|196|1409023|6603|630|196|1409023|1363|630|1|168|2|1|1|1231|37|2369.85|142.19|2512.04|48.19|666.37|900.54|1278.29|191.02|856.75|
2451297|56112|1508|266|1799275|4684|46|959|1405433|4077|368|2|136|14|1|1|1233|5|598.05|35.88|633.93|43.16|299.00|568.14|12.56|17.35|378.04|
2451248|64911|1898|266|1799275|4684|46|799|564066|6509|505|2|129|7|1|1|1233|13|2002.52|0.00|2002.52|56.15|572.13|1161.46|302.78|538.28|628.28|
2451284|73565|688|876|822319|2762|958|513|255355|2132|156|2|152|1|1|1|1234|12|148.44|8.90|157.34|28.57|556.80|62.34|34.44|51.66|594.27|
2451290|44845|358|976|1511195|4567|186|821|1474951|3630|262|1|161|5|1|1|1236|31|2873.70|258.63|3132.33|9.29|651.31|344.84|480.48|2048.38|919.23|
2451226|71890|1978|840|852368|2343|471|314|516435|407|626|1|164|2|1|1|1237|15|2103.60|21.03|2124.63|14.60|435.15|1703.91|87.93|311.76|470.78|
2451136|3634|356|840|852368|2343|471|342|488842|771|100|1|165|7|1|1|1237|19|1666.30|133.30|1799.60|95.10|584.63|1516.33|98.98|50.99|813.03|
2451324|70145|1862|901|1831180|2612|491|934|31272|2011|503|2|1043|13|1|1|1239|1|2.74|0.24|2.98|73.68|13.74|0.73|0.98|1.03|87.66|
2451182|28913|85|1000|246466|285|504|786|643751|5800|49|1|124|9|1|1|1240|34|529.38|10.58|539.96|32.15|804.44|248.80|89.78|190.80|847.17|
2451285|74572|944|332|553796|3013|277|778|341744|4485|826|1|144|2|1|1|1242|25|1948.00|19.48|1967.48|51.54|441.75|1051.92|53.76|842.32|512.77|
2451228|60946|379|692|1316718|897|123|874|869225|3217|856|2|189|6|1|1|1244|17|527.17|5.27|532.44|38.44|366.18|26.35|65.10|435.72|409.89|
2451361|25153|1928|692|1316718|897|123|462|977675|2677|879|2|181|18|1|1|1244|17|214.88|6.44|221.32|1.45|2.38|30.08|121.96|62.84|10.27|
2451211|69259|70|300|426399|545|444|829|1654476|7115|707|1|118|10|1|1|1245|28|1325.52|39.76|1365.28|24.47|773.08|861.58|83.50|380.44|837.31|
2451201|23905|1276|300|426399|545|444|300|426399|4345|444|1|1055|16|1|1|1245|1|7.83|0.31|8.14|55.48|6.19|5.16|0.40|2.27|61.98|
2451204|31101|1954|||3258|||1371620|4565|310||||1||1247|||97.66||||||||
2451296|6786|214|492|1150992|3245|745|756|1622402|895|788|2|375|7|1|1|1248|6|197.28|17.75|215.03|68.54|34.62|142.04|32.59|22.65|120.91|
2451176|75150|817|402|1531474|2346|818|189|541471|2621|971|2|195|14|1|1|1254|37|1726.79|17.26|1744.05|50.86|62.16|932.46|492.48|301.85|130.28|
2451367|26682|823|998|1717443|3735|580|284|767210|555|947|2|205|3|1|1|1255|6|243.72|2.43|246.15|84.64|87.00|70.67|100.36|72.69|174.07|
2451210|11260|226|733|1702429|4878|727|248|1208837|3888|939|1|214|19|1|1|1256|12|1342.92|120.86|1463.78|44.75|584.76|1020.61|54.79|267.52|750.37|
2451234|73654|517|596|923164|379|994|141|1197022|1852|82|2|211|12|1|1|1257|53|4951.79|396.14|5347.93|84.98|449.97|4407.09|457.54|87.16|931.09|
2451215|56168|1142|614|1401624|5987|197|696|847329|3611|693|2|163|19|1|1|1263|36|494.28|24.71|518.99|62.41|1424.88|400.36|29.11|64.81|1512.00|
2451280|68957|34|526|700262|3798|134|342|481569|4757|345|2|142|2|1|1|1265|1|22.83|0.22|23.05|37.03|13.04|7.76|14.16|0.91|50.29|
2451329|61104|1651|526|700262|3798|134|526|700262|2358|134|2|1037|6|1|1|1265|2|65.40|4.57|69.97|74.86|52.32|25.50|13.16|26.74|131.75|
2451306|69150|526|684|67357|5477|150|276|757544|4408|719|1|1019|5|1|1|1266|29|283.33|2.83|286.16|24.25|566.66|215.33|22.44|45.56|593.74|
2451227|80839|1274|175|489957|4339|921|570|1409821|5570|566|1|153|13|1|1|1267|30|0.00|0.00|0.00|32.60|188.10|0.00|0.00|0.00|220.70|
2451266|73331|1520|175|489957|4339|921|876|28721|5504|334|1|393|10|1|1|1267|19|526.68|42.13|568.81|87.20|189.43|31.60|133.67|361.41|318.76|
2451325|40349|268|175|489957|4339|921|550|868625|1354|330|1|347|4|1|1|1267|22|1156.98|57.84|1214.82|34.83|2142.58|404.94|293.29|458.75|2235.25|
2451214|72919|644|928|1498390|4052|67|862|1313485|979|273|2|131|15|1|1|1268|2|37.66|2.25|39.91|88.53|28.80|9.03|21.75|6.88|119.58|
2451286|76081|925|928|1498390|4052|67|876|530632|995|911|2|1050|13|1|1|1268|29|3.48|0.31|3.79|42.53|39.44|2.12|0.61|0.75|82.28|
2451291|54011|1646|862|810046|5430|167|817|867701|2120|186|2|388|10|1|1|1269|6|181.86|0.00|181.86|98.40|38.94|129.12|12.13|40.61|137.34|
2451328|75174|824|862|810046|5430|167|820|813012|385|558|2|1017|4|1|1|1269|27|2177.28|130.63|2307.91|28.48|674.46|1153.95|767.49|255.84|833.57|
2451342|39123|280|862|810046|5430|167|||||2|210|||1|1269|||2.15||||90.59|||1297.41|
2451257|11000|244|862|810046|5430|167|958|828099|842|185|2|184|1|1|1|1269|3|0.00|0.00|0.00|45.32|130.68|0.00|0.00|0.00|176.00|
2451231|23935|856|729|257727|4372|170|855|574794|3962|483|2|1077|6|1|1|1273|1|26.98|1.88|28.86|21.80|21.46|8.09|2.45|16.44|45.14|
2451224|38877|1450|862|694508|601|847|465|655470|6810|950|2|179|10|1|1|1275|7|270.41|13.52|283.93|8.94|122.64|37.85|186.04|46.52|145.10|
2451198|45927|1406|933|1257095||866|||6386|||||1||1278|2||5.94|124.92||40.36||6.90|||
2451292|29816|968|955|1135706|4457|808|635|621472|7101|577|2|125|18|1|1|1279|41|7842.48|235.27|8077.75|96.69|2546.10|5568.16|1410.07|864.25|2878.06|
2451316|59148|1861|290|1823495|5947|752|290|1823495|3369|752|1|136|18|1|1|1281|1|53.63|3.21|56.84|84.08|41.90|40.22|5.36|8.05|129.19|
2451232|71897|326|616|2269|2275|528|587|267964|6375|386|2|185|19|1|1|1283|66|2192.52|0.00|2192.52|74.51|3253.80|1929.41|155.23|107.88|3328.31|
2451308|43228|1232|616|2269|2275|528|888|1528865|6482|899|2|124|17|1|1|1283|24|892.08|8.92|901.00|59.42|611.04|330.06|376.55|185.47|679.38|
2451320|44011|313|655|1436656|4457|58|207|1669893|4930|14|1|345|6|1|1|1284|6|451.86|13.55|465.41|6.82|193.62|275.63|135.69|40.54|213.99|
2451280|49299|181|838|1745443|5095|547|838|1745443|661|547|2|137|9|1|1|1287|34|140.42|9.82|150.24|21.37|120.36|63.18|19.31|57.93|151.55|
2451177|41816|118|228|379645|2662|79|314|519458|7168|478|2|175|15|1|1|1288|1|3.57|0.24|3.81|96.71|16.42|2.96|0.33|0.28|113.37|
2451266|69132|1232|730|517825|2673|321|237|597051|1155|506|2|205|12|1|1|1289|40|3574.40|107.23|3681.63|80.14|1307.60|1965.92|1222.44|386.04|1494.97|
2451224|19147|448|730|517825|2673|321|549|158431|3339|847|2|166|4|1|1|1289|18|350.28|0.00|350.28|69.92|475.38|105.08|215.77|29.43|545.30|
2451345|16690|1214|223|1505516|6009|302|51|912365|5756|147|2|345|7|1|1|1290|12|400.80|12.02|412.82|43.84|116.88|84.16|25.33|291.31|172.74|
2451219|40919|703|579|246557||207|862|1882667||113|1|||1|1|1293|17|||387.84|23.54|6.12||50.61||40.95|
2451239|34885|634|112|1579244|4776|508|624|1879574|5438|455|2|360|13|1|1|1294|3|146.34|0.00|146.34|50.79|106.44|24.87|82.59|38.88|157.23|
2451343|74038|1640|||3844||384||5054|230|1||18|1|1|1295|||7.48|90.64|51.96|463.68|83.16|||523.12|
2451272|4455|1436|395|1530896|3844|145|610|697912|7124|136|1|216|19|1|1|1295|2|213.52|10.67|224.19|68.06|62.92|149.46|25.62|38.44|141.65|
2451265|26408|1682|||5668||219|1552071|5174|277|2|1016|19|1||1296|||||||309.28||||
2451325|56665|1285|255|1536385|5668|398|658|222455|631|960|2|371|8|1|1|1296|11|475.75|0.00|475.75|96.21|134.20|14.27|424.56|36.92|230.41|
2451264|66486|668|965|1041626|3840|901|946|662145|741|537|2|1041|5|1|1|1297|26|568.36|51.15|619.51|6.14|405.86|426.27|58.25|83.84|463.15|
2451189|80994|884|447|1911723|5199|428|748|897308|1061|414|1|157|6|1|1|1299|40|380.40|19.02|399.42|82.41|111.60|213.02|130.55|36.83|213.03|
2451167|65708|964|447|1911723|5199|428|447|1911723|2284|428|1|209|4|1|1|1299|95|6298.50|188.95|6487.45|47.75|524.40|818.80|273.98|5205.72|761.10|
2451196|74013|128|447|1911723|5199|428|46|1738859|2185|111|1|141|9|1|1|1299|40|1047.60|83.80|1131.40|60.13|245.60|817.12|101.41|129.07|389.53|
2451349|62660|1970|373|1518495|6817|939|962|140268|729|743|2|120|6|1|1|1302|35|4899.65|244.98|5144.63|99.00|2624.65|4115.70|125.43|658.52|2968.63|
2451336|72141|1196||1518495|||715|||402|2|987||1||1302|||||83.61||25.30|2.27|||
2451223|45753|37|373|1518495|6817|939|101|524571|2242|960|2|178|20|1|1|1302|2|91.20|8.20|99.40|1.10|67.80|17.32|14.03|59.85|77.10|
2451337|11315|530|399|1494734|5269|251|3|987430|397|811|1|136|19|1|1|1303|1|34.99|1.04|36.03|61.66|63.63|10.84|11.83|12.32|126.33|
2451242|17853|1144|457|376470|2683|449|508|221469|162|702|2|981|1|1|1|1304|2|38.94|0.38|39.32|69.10|16.54|19.47|7.78|11.69|86.02|
2451244|26848|136|457|376470|2683|449|113|1768833|2214|595|2|1064|5|1|1|1304|7|423.78|0.00|423.78|99.43|105.91|381.40|14.40|27.98|205.34|
2451250|70083|1172|937|548418|6499|180|356|72134|6161|188|1|114|9|1|1|1305|74|1889.22|170.02|2059.24|65.25|1816.70|1813.65|17.38|58.19|2051.97|
2451209|70777|1876|937|548418|6499|180|4|426857|4660|63|1|111|12|1|1|1305|17|1676.20|0.00|1676.20|85.09|259.08|1139.81|16.09|520.30|344.17|
2451286|22203|727|48|448606|3964|275|504|1355295|2841|787|1|117|18|1|1|1308|20|1326.40|13.26|1339.66|5.72|189.40|1220.28|43.50|62.62|208.38|
2451252|14575|1988|832|185159|933|460|183|1387925|3824|723|1|368|13|1|1|1309|39|1006.59|0.00|1006.59|72.75|3020.16|312.04|625.09|69.46|3092.91|
2451288|43230|1316|864|891534|6251|521|31|989152|7015|925|2|1065|1|1|1|1310|13|2186.73|65.60|2252.33|3.35|766.48|1224.56|173.19|788.98|835.43|
2451285|29804|223|852|732228|5404|380|671|43394|3675|356|1|332|12|1|1|1311|10|29.70|1.18|30.88|60.54|106.90|16.92|1.40|11.38|168.62|
2451350|49154|1298|340|567001|7062|76|16|1077826|646|266|2|167|13|1|1|1313|14|2404.08|120.20|2524.28|35.24|223.02|2187.71|45.43|170.94|378.46|
2451241|47982|367|666|1790910|4154|751|205|1629901|3591|434|2|399|4|1|1|1316|41|347.27|20.83|368.10|46.65|215.66|222.25|32.50|92.52|283.14|
2451228|38561|283|690|1551176|862|548|838||||1|||||1317|||||||505.64|954.75|||
2451321|82782|896|690|1551176|862|548|182|1774740|3139|938|1|415|15|1|1|1317|31|876.99|17.53|894.52|66.16|219.17|640.20|56.82|179.97|302.86|
2451332|28362|490|702|779215|6128|641|88|1861025|1019|13|2|134|15|1|1|1318|1|241.94|0.00|241.94|21.80|22.92|215.32|23.42|3.20|44.72|
2451324|63765|356|702|779215|6128|641|335|1681739|5707|628|2|1055|12|1|1|1318|2|53.62|3.75|57.37|31.70|23.82|35.38|18.05|0.19|59.27|
2451159|67103|1462|222|82919|6263|407|366|1203964|1731|98|1|203|13|1|1|1319|20|1613.20|129.05|1742.25|82.78|881.60|258.11|840.15|514.94|1093.43|
2451213|21876|547|222|82919|6263|407|434|239557|7038|672|1|998|1|1|1|1319|29|2527.35|126.36|2653.71|48.52|552.74|2021.88|207.24|298.23|727.62|
2451308|48952|1352|344|811691|4885|832|792|151018|4345|919|1|171|14|1|1|1320|21|623.07|18.69|641.76|1.70|74.13|517.14|72.03|33.90|94.52|
2451199|42798|188|624|1505919|1414|909|954|1414333|128|323|1|134|14|1|1|1321|19|2577.16|231.94|2809.10|26.17|604.39|180.40|1749.63|647.13|862.50|
2451337|82413|1982|788|1122599|210|821|156|1040908|2562|216|2|209|18|1|1|1322|13|1429.35|114.34|1543.69|81.40|459.94|185.81|795.86|447.68|655.68|
2451361|73265|722|915|451051|187|523|956|1309197|1083|16|2|1071|8|1|1|1326|19|106.78|0.00|106.78|68.26|1202.89|50.18|29.43|27.17|1271.15|
2451337|62990|1453|915|451051|187|523|53|1076589|2950|864|2|156|20|1|1|1326|26|888.68|26.66|915.34|99.99|308.88|302.15|222.88|363.65|435.53|
2451173|57787|1348|40|902463|2039|62|939|1052111|6673|988|2|993|14|1|1|1327|45|261.45|13.07|274.52|13.48|261.45|31.37|18.40|211.68|288.00|
2451263|32929|1228|838|1711797|1956|115|668|341802|5776|150|1|210|12|1|1|1328|14|1585.22|63.40|1648.62|37.22|1688.54|1315.73|264.10|5.39|1789.16|
2451175|50188|1558|698|1288847|3996|745|327|1572735|3122|556|2|124|11|1|1|1330|9|269.19|13.45|282.64|11.20|340.02|115.75|121.21|32.23|364.67|
2451239|63867|1708|643|1601324|2205|886|182|5939|3566|946|2|124|13|1|1|1331|29|3043.55|121.74|3165.29|1.83|708.76|1673.95|342.40|1027.20|832.33|
2451234|76377|55|338|1371209|7127|198|855|890691|3126|561|2|410|6|1|1|1333|20|138.40|6.92|145.32|80.95|73.80|106.56|28.65|3.19|161.67|
2451205|38305|310|338|1371209|7127|198|965|148397|7152|660|2|1044|11|1|1|1333|32|6686.40|267.45|6953.85|20.72|1215.68|4279.29|120.35|2286.76|1503.85|
2451360|70283|823|309|205819|576|86|404|1450111|4330|349|2|174|20|1|1|1335|22|317.02|19.02|336.04|63.89|152.68|177.53|108.80|30.69|235.59|
2451219|51019|884|917|114928|2386|797|250|50472|6407|142|2|172|14|1|1|1336|55|7823.75|234.71|8058.46|40.35|105.60|6415.47|253.49|1154.79|380.66|
2451212|19306|818|232|1597817|6155|293|439|1039619|1804|789|2|1062|4|1|1|1340|18|311.94|28.07|340.01|75.47|119.34|237.07|17.96|56.91|222.88|
2451249|47498|31|349|1682534|4872|10|361|1528265|6981|344|1|110|12|1|1|1341|21|752.43|37.62|790.05|85.89|633.57|75.24|514.66|162.53|757.08|
2451319|67634|1459|||4872|10|455|1876651||936|1|204|14|1|1|1341|||0.00|488.05|48.14|3348.41|453.88||8.89||
2451172|29188|628|310|25681|1852|976|526|552660|4469|678|2|203|12|1|1|1342|70|1612.80|129.02|1741.82|23.78|94.50|354.81|490.61|767.38|247.30|
2451209|60470|814|147|1280351|5955|559|701|1166109|3155|554|2|1041|5|1|1|1344|85|43.35|1.30|44.65|97.26|61.20|37.71|2.48|3.16|159.76|
2451223|29667|800|355|635427|299|818|167|1803454|5489|324|2|159|2|1|1|1345|66|247.50|2.47|249.97|81.56|432.96|143.55|83.16|20.79|516.99|
2451353|39427|673|978|693538|2298|458|170|68107|5554|848|2|131|16|1|1|1346|37|152.44|12.19|164.63|18.85|167.61|112.80|6.73|32.91|198.65|
2451232|42560|410|504|1096808|4512|816|504|1096808|6963|816|2|161|12|1|1|1347|17|516.46|25.82|542.28|56.81|258.23|154.93|350.68|10.85|340.86|
2451363|25358|565|504|1096808|4512|816|504|1096808|3143|816|2|340|14|1|1|1347|19|330.79|29.77|360.56|81.81|485.83|320.86|9.83|0.10|597.41|
2451268|70743|938|505|647591|5677|163|399|1640387|4346|952|2|1089|10|1|1|1349|1|82.07|3.28|85.35|71.65|49.52|59.09|9.88|13.10|124.45|
2451227|38665|1054|505|647591|5677|163|919|1166817|220|223|2|166|19|1|1|1349|66|204.60|4.09|208.69|16.85|1845.36|59.33|126.38|18.89|1866.30|
2451352|61318|577|505|647591|5677|163|471|260240|5290|340|2|135|3|1|1|1349|64|152.32|1.52|153.84|94.31|111.36|70.06|56.75|25.51|207.19|
2451370|15569|1153|5|6891|3224|510|679|1715351|5650|196|2|364|20|1|1|1350|12|1542.72|30.85|1573.57|11.82|917.28|401.10|742.05|399.57|959.95|
2451308|47013|1688|5|6891|3224|510|26|1860140|2483|73|2|1113|9|1|1|1350|7|106.89|1.06|107.95|73.21|8.68|33.13|23.60|50.16|82.95|
2451152|45211|1867|347|442043|139|588|439|1652739|6415|538|1|167|13|1|1|1351|8|16.64|1.33|17.97|70.17|325.68|7.15|2.56|6.93|397.18|
2451306|72300|1381|792|227919|1246|573|693|817455|2734|413|2|370|10|1|1|1352|78|10305.36|824.42|11129.78|51.69|3820.44|9790.09|412.21|103.06|4696.55|
2451390|57569|1988|792|227919|1246|573|707|289731|6525|719|2|162|14|1|1|1352|5|65.55|1.31|66.86|82.35|85.05|52.44|4.85|8.26|168.71|
2451214|64882|1744|18|25626|987|348|282|1321852|4316|580|2|412|12|1|1|1354|27|53.73|4.29|58.02|94.02|42.93|52.11|1.49|0.13|141.24|
2451301|30608|1360|828|1111165|4502|639|583|897727|5531|535|1|1112|7|1|1|1355|63|1328.67|66.43|1395.10|40.51|362.25|704.19|62.44|562.04|469.19|
2451342|29509|1846|66|1689535|804|73|470|894243|1987|531|1|152|10|1|1|1358|23|564.19|11.28|575.47|18.71|711.39|344.15|169.43|50.61|741.38|
2451299|26031|1844|978|1163640|1255|870|978|1163640|6299|870|2|170|9|1|1|1361|32|1808.96|0.00|1808.96|17.45|542.40|1031.10|85.56|692.30|559.85|
2451281|27963|541|909|212063|5064|418|673|243965|1943|874|1|161|14|1|1|1362|51|1585.08|15.85|1600.93|76.64|877.20|1046.15|334.13|204.80|969.69|
2451321|62424|877|818|677385|352|119|618|957802|1603|4|1|369|14|1|1|1363|4|91.56|2.74|94.30|47.00|213.64|12.81|9.45|69.30|263.38|
2451306|60480|524|818|677385|352|119|307|325581|485|342|1|111|20|1|1|1363|17|405.45|20.27|425.72|19.56|12.92|328.41|60.09|16.95|52.75|
2451194|6695|1996|3|813665|1327|636|191|1446628|6751|321|1|112|10|1|1|1364|61|1469.49|0.00|1469.49|24.42|46.97|470.23|149.88|849.38|71.39|
2451298|71219|976|811|886612|2060|708|423|1196680|1459|638|1|413|9|1|1|1365|95|1656.80|66.27|1723.07|95.56|1066.85|1474.55|32.80|149.45|1228.68|
2451161|66280|1153|267|119298|5729|207|719|592894|6084|674|2|1111|11|1|1|1367|58|46.40|0.46|46.86|2.53|441.96|30.62|11.67|4.11|444.95|
2451209|56872|1676|267|119298|5729|207|186|471456|2409|362|2|179|1|1|1|1367|40|1282.40|12.82|1295.22|46.76|524.40|269.30|932.05|81.05|583.98|
2451281|70530|787|267|119298|5729|207|190|1788852|1040|381|2|183|18|1|1|1367|13|389.09|23.34|412.43|89.03|139.88|307.38|58.83|22.88|252.25|
2451238|5300|1868|14|922967|5873|626|423|899034|4406|178|2|150|14|1|1|1369|2|236.94|18.95|255.89|31.52|35.28|23.69|57.57|155.68|85.75|
2451294|46159|554|30|323322|614|306|262|877262|1948|434|1|174|5|1|1|1370|15|969.30|67.85|1037.15|11.79|138.45|872.37|79.48|17.45|218.09|
2451289|62830|1306|124|1197603|5835|714|296|1735729|3969|656|2|353|17|1|1|1371|23|876.99|0.00|876.99|58.67|1962.82|464.80|160.75|251.44|2021.49|
2451292|36002|1894|298|964753|2208|263|298|964753|4414|263|2|1144|14|1|1|1373|7|390.11|15.60|405.71|49.01|205.52|15.60|138.56|235.95|270.13|
2451237|37885|188|242|806558|2274|790|513|1301404|2456|908|1|420|17|1|1|1374|54|11146.68|445.86|11592.54|94.44|2913.30|5127.47|4514.40|1504.81|3453.60|
2451306|32994|127|904|1059263||287|574||||1|178|17|||1379|||||||1297.69|102.63|||
2451252|55066|1948|82|1591714|7193|225|103|1421171|6657|96|2|1089|7|1|1|1380|16|432.00|0.00|432.00|51.90|394.40|241.92|87.43|102.65|446.30|
2451325|28855|1150|82|1591714|7193|225|829|28253|2956|506|2|345|15|1|1|1380|1|1.83|0.07|1.90|93.34|2.02|0.64|0.24|0.95|95.43|
2451249|68709|1591|149|1246692|235|578|149|1246692|1177|578|2|145|12|1|1|1381|48|720.96|43.25|764.21|31.15|720.96|569.55|86.30|65.11|795.36|
2451235|6266|967|574|1138180|2433|39|601|340573|2799|778|2|171|16|1|1|1383|49|490.00|44.10|534.10|49.49|172.97|235.20|231.86|22.94|266.56|
2451260|13845|1558|31|1394703|5775|494|556|209383|1911|439|2|185|16|1|1|1385|58|1076.48|32.29|1108.77|29.95|1839.18|850.41|76.86|149.21|1901.42|
2451274|5646|782|691|44352|4260|921|157|853964|2344|524|1|1146|11|1|1|1388|2|4.76|0.33|5.09|55.27|9.06|3.47|1.22|0.07|64.66|
2451228|57203|1976|691|44352|4260|921|163|185073|7147|974|1|416|9|1|1|1388|33|1240.14|99.21|1339.35|87.53|1717.32|334.83|135.79|769.52|1904.06|
2451313|17086|58|107|1479518|6576|187|339|362442|2595|395|1|1157|15|1|1|1389|5|492.40|4.92|497.32|18.38|283.75|329.90|125.12|37.38|307.05|
2451310|11912|602||||187|||||1|116||||1389||||2513.16|||1105.79||||
2451305|68591|1753|941|921766|591|816|636|596428||198||||||1390|10|187.40||202.39||76.40||||183.43|
2451180|29488|1340|941|921766|591|816|713|1157767|728|689|2|215|5|1|1|1390|58|944.82|66.13|1010.95|5.60|687.30|869.23|53.66|21.93|759.03|
2451223|44822|1708|474|1124985|6896|207|135|1711739|5837|135|1|183|16|1|1|1392|25|223.00|17.84|240.84|35.11|405.50|200.70|12.71|9.59|458.45|
2451251|33527|835|842|826996|6750|457|866|145068|1341|61|2|1149|7|1|1|1394|13|310.05|0.00|310.05|97.36|0.00|170.52|139.53|0.00|97.36|
2451371|8811|770|842|826996|6750|457|925|833339|2331|323|2|203|19|1|1|1394|52|2378.48|142.70|2521.18|47.37|1532.44|380.55|299.68|1698.25|1722.51|
2451234|60511|1063|||||657|||691||1099||1||1395|34||1.28||43.05||17.94||78.28||
2451189|43955|652|724|1004775|226|830|724|1004775|5636|830|2|110|16|1|1|1396|8|429.92|17.19|447.11|80.55|205.60|429.92|0.00|0.00|303.34|
2451260|32733|476|367|1215323|5526|482|724|1718075|3636|797|2|353|20|1|1|1397|57|3190.29|287.12|3477.41|13.95|0.00|3126.48|34.45|29.36|301.07|
2451253|44740|1531|4|188280|6403|279|99|1143933|904|228|1|373|14|1|1|1398|15|800.10|48.00|848.10|45.12|457.20|528.06|59.84|212.20|550.32|
2451272|53389|1700|964|862374|5431|241|688|353128|39|797|1|1126|17|1|1|1399|30|1308.30|26.16|1334.46|38.26|250.80|693.39|553.41|61.50|315.22|
2451186|25992|1292|408|1266377|4793|962|130|1286163|3460|157|2|196|15|1|1|1409|6|78.00|3.12|81.12|12.53|170.88|7.02|48.26|22.72|186.53|
2451317|35798|1441|67|1718012|3757|702|959|447575|3525|28|2|1136|18|1|1|1411|26|272.22|24.49|296.71|8.92|616.98|269.49|0.90|1.83|650.39|
2451380|49568|938|729|193596|3416|636|729|193596|5611|636|2|381|8|1|1|1412|29|4101.76|287.12|4388.88|60.83|1935.75|2584.10|394.59|1123.07|2283.70|
2451317|12529|1304|553|1812010|2314|371|482|936416|5762|708|1|1171|6|1|1|1413|13|864.89|0.00|864.89|17.33|386.10|717.85|95.57|51.47|403.43|
2451392|34594|1802|826|970311|6749|434|226|1737304|6101|298|1|141|15|1|1|1414|15|674.85|47.23|722.08|55.45|648.90|546.62|82.06|46.17|751.58|
